V1	V2	V3	V4	V5	V6	X0h1	X0h2	X24h1	X24h2	norm.0h1	norm.0h2	norm.24h1	norm.24h2	true.pval	bg.pval1	bg.pval2	total.count	logfc	label	diff2[, 20]	labelmerge
chr7	142570000	142580000	chr7	142910000	142920000	48	42	25	16	33.4955982728992	28.6292736386229	35.1179054322694	23.9454964405155	0.449395901617722	0.115534655701497	0.513392542259052	131	-0.0729065184198447	Unchanged	Unchanged	UnchangedUnchanged
chr7	142940000	142950000	chr7	143000000	143010000	156	142	65	55	111.886453327916	99.8980860303956	88.8590002210827	79.7357147012964	0.0195800631964967	0.145748077210323	0.31583649155018	418	-0.329037962276545	Unchanged	Unchanged	UnchangedUnchanged
chr7	143860000	143870000	chr7	144120000	144130000	39	41	21	23	27.0603934624508	27.9939839707028	29.6592678683815	34.3744969711537	0.240888101073191	0.378365264302701	0.471053319840863	124	0.217975556538753	Unchanged	Unchanged	UnchangedUnchanged
chr7	149200000	149210000	chr7	149280000	149290000	94	76	42	52	67.0251540838569	53.1409245051574	57.7430372161766	75.8625662335012	0.22948244596468	0.353354897518999	0.0268560285896841	264	0.152950817647612	Unchanged	Unchanged	UnchangedUnchanged
chr7	149350000	149360000	chr7	149440000	149450000	148	148	73	77	105.057880774716	103.219060008693	100.719192135351	112.729153729357	0.427013415579307	0.41109030057265	0.317645885012876	446	0.0353838609657227	Unchanged	Unchanged	UnchangedUnchanged
chr7	149570000	149580000	chr7	149730000	149740000	54	44	32	22	37.7025813609754	30.1684581676027	44.966997944548	32.7040094869041	0.227725489951367	0.066088075897842	0.457343704215121	152	0.194580068604467	Unchanged	Unchanged	UnchangedUnchanged
chr7	149770000	149780000	chr7	149950000	149960000	43	43	23	17	29.9973884848617	29.3616542169088	32.3510881712734	25.3723566747648	0.491976079584591	0.337535945456798	0.39895523020172	126	-0.0403104252299102	Unchanged	Unchanged	UnchangedUnchanged
chr7	150470000	150480000	chr7	150680000	150690000	145	140	48	56	100.990700721497	95.5579844170364	67.5681602274067	83.6825377493716	0.0108790227702861	0.437927731813838	0.175304022319005	389	-0.377944912516737	Unchanged	Decreased	UnchangedDecreased
chr7	150480000	150490000	chr7	150560000	150570000	104	112	46	35	74.1554896246928	78.3129413760214	63.2423740939077	51.0613426571643	0.0152787491095924	0.476758729119972	0.223099476096009	297	-0.415638244066121	Unchanged	Unchanged	UnchangedUnchanged
chr7	150820000	150830000	chr7	150880000	150890000	149	108	28	44	106.865907345253	75.9788259949487	38.2777231721587	63.7885717610371	2.37839496782643e-06	0.10362680600161	0.000351183474479989	329	-0.841112544171663	Decreased	Decreased	DecreasedDecreased
chr7	150910000	150920000	chr7	150990000	151000000	127	125	43	51	90.5552613686152	87.4028363571667	59.1178714356093	74.4036707290108	0.00846399236345819	0.370305942035569	0.215060198600563	346	-0.414465059154228	Unchanged	Unchanged	UnchangedUnchanged
chr7	151050000	151060000	chr7	151450000	151460000	55	64	35	30	38.4908020084214	44.0213347601355	48.9408173261733	44.5697889679026	0.228855225701537	0.391460943992932	0.228006964340458	184	0.180523667705903	Unchanged	Unchanged	UnchangedUnchanged
chr7	151260000	151270000	chr7	151440000	151450000	53	64	23	23	36.9735253418063	43.7010667414457	32.3510881712734	34.3273060893876	0.153002988549688	0.208208121900961	0.28497838736959	163	-0.274895016027715	Unchanged	Unchanged	UnchangedUnchanged
chr7	151850000	151860000	chr7	152410000	152420000	36	49	17	18	25.6142631791418	34.0739502248409	23.4590555970354	26.3636253096058	0.207007916805068	0.112924388400299	0.208411576148076	120	-0.260643417895568	Unchanged	Unchanged	UnchangedUnchanged
chr7	154720000	154730000	chr7	155120000	155130000	31	39	12	25	21.6948156774739	26.8255008694576	16.7797087975451	37.1414908065855	0.357396779076389	0.0239036765139731	0.291494842662983	107	0.152263630384107	Unchanged	Unchanged	UnchangedUnchanged
chr7	154710000	154720000	chr7	154980000	154990000	45	43	15	12	31.277638454904	29.2242648983202	21.1530813275459	18.0136733937059	0.0277213081856969	0.364322319271717	0.498702790682264	115	-0.627350934990125	Unchanged	Unchanged	UnchangedUnchanged
chr7	154810000	154820000	chr7	154880000	154890000	64	67	38	30	45.805693849875	46.9790994918095	52.0611832292889	43.6336395530373	0.437906338510212	0.405634672375646	0.318742362562447	199	0.044552496123536	Unchanged	Unchanged	UnchangedUnchanged
chr7	155390000	155400000	chr7	155540000	155550000	80	83	44	34	55.9194195827274	57.0120084963368	61.5381815498934	50.6321090452615	0.519626196052297	0.374534027299884	0.300455424928365	241	-0.00975642002971772	Unchanged	Unchanged	UnchangedUnchanged
chr7	156750000	156760000	chr7	157050000	157060000	77	68	27	29	53.5059422665421	46.3991790425914	37.9478550564007	43.5172911521707	0.107657074374332	0.358956952093956	0.173007098218988	201	-0.29437568170895	Unchanged	Decreased	UnchangedDecreased
chr7	157090000	157100000	chr7	157150000	157160000	100	95	36	25	71.7220854666126	66.8332265696308	49.2142155070612	36.2435066824074	0.00046447496684055	0.188747771032198	0.479270344768713	256	-0.697179254285319	Decreased	Unchanged	DecreasedUnchanged
chr7	157840000	157850000	chr7	158120000	158130000	22	20	14	10	15.285453160012	13.6091514322424	19.8196900152651	14.94082191514	0.268217736662838	0.27354114890615	0.502122409403751	66	0.266649201879215	Unchanged	Unchanged	UnchangedUnchanged
chr7	158410000	158420000	chr7	158460000	158470000	92	98	35	41	66.2600976096017	69.1858458630673	47.6547568841645	59.2229749494863	0.0422473931918143	0.233034082857503	0.417078679314755	266	-0.341755890029327	Unchanged	Unchanged	UnchangedUnchanged
chr7	158510000	158520000	chr7	158620000	158630000	60	66	29	28	42.3316181984415	45.7633163838093	40.2550184236744	41.2333694708068	0.342195036355822	0.363877222979186	0.407907706369881	183	-0.112464577471401	Unchanged	Unchanged	UnchangedUnchanged
chr7	158530000	158540000	chr7	158640000	158650000	56	33	17	15	39.5095103185454	22.8816581919047	23.5977694207746	22.0893050736465	0.0781711249861211	0.0159795787214489	0.023185982640751	121	-0.449555764983456	Unchanged	Decreased	UnchangedDecreased
chr7	560000	570000	chr7	630000	640000	71	70	31	25	50.8156916147051	49.0826412600995	42.4709652659989	36.3613662941978	0.0776887423484393	0.350894728133976	0.480656577044657	197	-0.341673157615043	Unchanged	Unchanged	UnchangedUnchanged
chr7	5540000	5550000	chr7	5710000	5720000	126	120	46	61	87.7933914117751	82.0712848986778	64.7570285933998	90.9283868674384	0.232154784537307	0.315331927932115	0.0874739477904575	353	-0.125752072744926	Unchanged	Decreased	UnchangedDecreased
chr7	5900000	5910000	chr7	6380000	6390000	80	102	39	26	56.5622892759144	70.435094556802	53.9380954389115	38.5049377677643	0.0162057995539266	0.287487397964345	0.0310661776663089	247	-0.458162274673298	Unchanged	Decreased	UnchangedDecreased
chr7	12420000	12430000	chr7	12520000	12530000	37	55	31	24	26.1597176533333	38.2192781563796	42.9356826773102	35.269836300226	0.144111273940149	0.191401070042111	0.0363849151411466	147	0.280680348690191	Unchanged	Unchanged	UnchangedUnchanged
chr7	12730000	12740000	chr7	12950000	12960000	73	58	50	38	50.7709585190757	39.417454402155	70.505538288995	57.0134452200634	0.00714173969423926	0.0420798431264481	0.345029405174927	219	0.499698036049373	Unchanged	Unchanged	UnchangedUnchanged
chr7	17020000	17030000	chr7	17550000	17560000	53	38	24	22	37.6417493944429	26.362881396708	33.043660586957	32.429672388261	0.476857828227642	0.0921322143230879	0.105769969323318	137	0.0327311332633943	Unchanged	Unchanged	UnchangedUnchanged
chr7	17050000	17060000	chr7	17120000	17130000	55	66	54	57	39.3642681522363	46.2779189023796	73.9816814310948	82.9039151507709	3.85947784941201e-06	0.183634114978619	0.419569731342892	232	0.873319363259434	Increased	Unchanged	IncreasedUnchanged
chr7	17370000	17380000	chr7	17670000	17680000	29	25	19	19	20.1515886458405	17.0585217068351	26.7040461508005	28.5113286859049	0.0409463825838961	0.393337510867661	0.318032753665115	92	0.569375375379618	Unchanged	Unchanged	UnchangedUnchanged
chr7	18280000	18290000	chr7	18340000	18350000	76	83	51	35	54.5087849546256	58.3911347924143	69.7201386350034	50.7409093553704	0.324722196116626	0.323759847551458	0.124783088718664	245	0.093522254690161	Unchanged	Unchanged	UnchangedUnchanged
chr7	18740000	18750000	chr7	19100000	19110000	22	26	21	25	15.3189379290713	17.8293261693507	29.4527574120734	37.3306700686065	0.000601223412154541	0.220713578372422	0.481763904030397	94	1.01055681620851	Increased	Unchanged	IncreasedUnchanged
chr7	19770000	19780000	chr7	20640000	20650000	90	96	79	42	65.6864321666329	68.5971375333449	105.969643187956	60.0381062796314	0.0344295788905645	0.0500847471783309	0.0184200452942862	307	0.305967795863153	Unchanged	Unchanged	UnchangedUnchanged
chr7	19820000	19830000	chr7	19920000	19930000	32	34	31	20	22.6246206731531	23.6264628603074	42.9356826773102	29.3915302501884	0.0104795750657761	0.243084489012231	0.173332410161686	117	0.645051395276745	Unchanged	Decreased	UnchangedDecreased
chr7	21120000	21130000	chr7	21260000	21270000	32	28	29	23	22.4379812094722	19.2512230997846	40.5916410984286	34.0843586590473	0.00151631883451288	0.205512514282908	0.529632784155916	112	0.840970810608606	Increased	Unchanged	IncreasedUnchanged
chr7	22050000	22060000	chr7	22100000	22110000	95	103	66	51	68.4207529664366	72.7157359581218	89.8632558387102	73.6676029859464	0.110463491912687	0.390268893811537	0.172232540592641	315	0.212471877443105	Unchanged	Decreased	UnchangedDecreased
chr7	22400000	22410000	chr7	22490000	22500000	69	75	39	41	48.9796876584827	52.3069560854861	53.808883469571	60.0246143234238	0.2246352523887	0.299368842742549	0.514047994378569	224	0.168481217734634	Unchanged	Unchanged	UnchangedUnchanged
chr7	22590000	22600000	chr7	22870000	22880000	75	88	39	39	52.1094994091319	59.8802663018665	55.2119936139528	58.2692054690459	0.490099447890648	0.212633986731776	0.298566895938079	241	0.0190864035607153	Unchanged	Unchanged	UnchangedUnchanged
chr7	26540000	26550000	chr7	26680000	26690000	91	70	44	43	63.8080090644367	48.1280577494615	61.5873175286503	63.722931406045	0.214607688166282	0.0981750621936806	0.0725004622787726	248	0.162829454698578	Unchanged	Unchanged	UnchangedUnchanged
chr7	29140000	29150000	chr7	29440000	29450000	40	38	25	20	27.795294683918	25.9289529943893	35.1369028300006	30.0119249325315	0.17060231169798	0.311235462529034	0.502180293131153	123	0.278165845121029	Unchanged	Unchanged	UnchangedUnchanged
chr7	31180000	31190000	chr7	31670000	31680000	44	52	31	26	31.1492184940679	35.9612010942065	42.961470522412	38.3204481902728	0.14324257014218	0.424791523036352	0.227360954048829	153	0.276397681093814	Unchanged	Unchanged	UnchangedUnchanged
chr7	32550000	32560000	chr7	32600000	32610000	64	91	44	36	46.0939809458099	64.2439997299911	59.9088372258068	52.0006609312563	0.482274842555698	0.11017228112648	0.0245873135967312	235	0.0204030054826977	Unchanged	Unchanged	UnchangedUnchanged
chr7	32830000	32840000	chr7	33090000	33100000	79	93	53	37	54.8146431675286	63.4985490067162	74.8543427154391	55.2981038231604	0.242188643283315	0.498845513785174	0.0596880160655581	262	0.137591484801954	Unchanged	Unchanged	UnchangedUnchanged
chr7	44280000	44290000	chr7	44350000	44360000	68	61	32	38	48.6685497154922	42.7720159552296	43.8409964036117	55.2692767671806	0.324466988802283	0.517808988574422	0.138278991321032	199	0.11620027779748	Unchanged	Unchanged	UnchangedUnchanged
chr7	44540000	44550000	chr7	44590000	44600000	173	175	73	71	124.597792244142	123.546153326906	99.3942072155431	102.556859058867	0.0198357021252845	0.488393947153135	0.443317255974522	492	-0.297171491656189	Unchanged	Unchanged	UnchangedUnchanged
chr7	46130000	46140000	chr7	46370000	46380000	47	35	31	26	32.6475908870877	23.8223119093094	43.6408570632313	39.0636326077815	0.0169037058000928	0.0940837707414692	0.237722007432962	139	0.550483501270479	Unchanged	Unchanged	UnchangedUnchanged
chr7	46390000	46400000	chr7	47210000	47220000	52	32	34	33	37.8663693399758	22.8904239288604	45.5473192246681	47.290712315265	0.00633861164333712	0.0594703971912529	0.0464982472391035	151	0.611670206607008	Unchanged	Unchanged	UnchangedUnchanged
chr7	46630000	46640000	chr7	47120000	47130000	45	52	33	32	31.857155278024	35.9612010942065	45.7331782980515	47.1636285418742	0.0314931463310515	0.336687798758202	0.374216352504152	162	0.453953187410808	Unchanged	Unchanged	UnchangedUnchanged
chr7	48890000	48900000	chr7	48950000	48960000	51	33	35	27	36.5782635879724	23.2157523873455	47.8471539651984	39.142987217	0.0151909346745911	0.0211025145599275	0.173242024227687	146	0.54085079526484	Unchanged	Unchanged	UnchangedUnchanged
chr7	54300000	54310000	chr7	54370000	54380000	27	23	20	21	19.324277092916	16.1271535568898	27.4006227522573	30.5435476871261	0.013825993846507	0.42887876629274	0.280999996839704	91	0.708819675127169	Unchanged	Unchanged	UnchangedUnchanged
chr7	55510000	55520000	chr7	55660000	55670000	56	54	34	21	39.1435937079092	37.0921501060505	47.5522311976449	31.272773233838	0.43287318768263	0.150341594059001	0.283802440972068	165	0.0481857691328528	Unchanged	Unchanged	UnchangedUnchanged
chr7	65200000	65210000	chr7	65460000	65470000	52	55	23	26	36.0805246166011	37.5529053265526	32.4839600463226	38.8581270108694	0.458983652967917	0.327947262315027	0.4593712587442	156	-0.0456074843887607	Unchanged	Decreased	UnchangedDecreased
chr7	65330000	65340000	chr7	65430000	65440000	89	77	36	38	62.9247262472072	53.5069894189314	49.8607927865538	55.8439074753579	0.265901961201795	0.301753977594913	0.139999574383174	240	-0.139444568800741	Unchanged	Decreased	UnchangedDecreased
chr7	73030000	73040000	chr7	73260000	73270000	80	78	27	28	55.652126032411	53.0561869465581	38.0596193444237	41.9782326408585	0.027173569808801	0.513281258906601	0.347181021074358	213	-0.44170791362564	Unchanged	Unchanged	UnchangedUnchanged
chr7	73290000	73300000	chr7	73420000	73430000	129	125	60	53	90.6132246419331	86.2667210504381	83.5787663656171	78.4866892196995	0.240584923261152	0.328380340530107	0.461471154304188	367	-0.126193875588118	Unchanged	Unchanged	UnchangedUnchanged
chr7	73840000	73850000	chr7	74120000	74130000	70	60	31	25	48.6355327818564	40.8274542967271	43.8864564623727	37.3520547878499	0.309036017421528	0.140408290478513	0.331902269364458	186	-0.139127127744142	Unchanged	Unchanged	UnchangedUnchanged
chr7	75800000	75810000	chr7	75930000	75940000	260	252	104	113	182.631305479865	173.913709637683	144.869861700403	167.339544940114	0.0511701926977255	0.456511884556236	0.153165768667406	729	-0.191570228401041	Unchanged	Unchanged	UnchangedUnchanged
chr7	77420000	77430000	chr7	77540000	77550000	47	63	32	25	33.0947965083056	43.5259324894819	44.642632832238	36.8358584715751	0.377955507855209	0.257248866974553	0.0660477897717671	167	0.0886845147354999	Unchanged	Unchanged	UnchangedUnchanged
chr7	80420000	80430000	chr7	80510000	80520000	48	45	33	33	34.0728261972053	31.3841736512917	45.5305937050216	48.3124944554387	0.0164393226864872	0.456564331009594	0.360502299688117	159	0.519703010411815	Unchanged	Unchanged	UnchangedUnchanged
chr7	91750000	91760000	chr7	92070000	92080000	69	71	41	30	48.0506636018874	48.4357628491169	57.7087233406342	44.864780793316	0.352185942319944	0.304983060591811	0.280072362593898	211	0.0882602092028755	Unchanged	Unchanged	UnchangedUnchanged
chr7	92890000	92900000	chr7	93000000	93010000	26	23	20	33	18.3437012193246	15.947822376176	27.7620816714996	48.5964711620224	5.23025305300169e-05	0.176127329329249	0.0501161798395004	102	1.15493775507165	Increased	Unchanged	IncreasedUnchanged
chr7	94130000	94140000	chr7	94260000	94270000	37	60	28	32	25.9898396259808	41.4080261042103	39.0034243039546	47.3881897175544	0.0820307784241267	0.0166132789619696	0.107927481785374	157	0.358188371003488	Unchanged	Unchanged	UnchangedUnchanged
chr7	94310000	94320000	chr7	94540000	94550000	29	37	35	31	20.173895686749	25.1676784233673	49.3365435946234	46.4759004238076	1.53850937636108e-05	0.386982905561311	0.224862953925596	132	1.07937856626138	Increased	Unchanged	IncreasedUnchanged
chr7	95590000	95600000	chr7	95650000	95660000	60	64	43	33	43.0332512799676	45.0244894784881	58.7836463001009	47.8414288207778	0.104664988909288	0.380245261038168	0.245405868541192	200	0.276025022418511	Unchanged	Unchanged	UnchangedUnchanged
chr7	98090000	98100000	chr7	98190000	98200000	77	83	39	49	54.4404934947747	57.6763652178092	54.0158588520999	72.0092491129615	0.216770715974581	0.155071119612597	0.331518392910275	248	0.168707961642436	Unchanged	Unchanged	UnchangedUnchanged
chr7	98650000	98660000	chr7	98730000	98740000	129	142	75	60	91.9813284767824	99.2896221017414	103.112566457458	87.5337302694244	0.518705241198624	0.507125735467153	0.15630851124941	406	-0.00471927269051999	Unchanged	Decreased	UnchangedDecreased
chr7	99510000	99520000	chr7	99660000	99670000	99	97	37	41	69.2002817336251	66.6284918571647	51.7480163033194	61.0563667898742	0.0885421953152102	0.447765870863982	0.284896488388929	274	-0.2679660027245	Unchanged	Unchanged	UnchangedUnchanged
chr7	101370000	101380000	chr7	101440000	101450000	148	149	53	55	105.925667027836	104.475907825069	72.6116502934819	79.9950058472351	0.00200445332119046	0.435249422402593	0.367412841707273	405	-0.46332761463021	Unchanged	Unchanged	UnchangedUnchanged
chr7	102750000	102760000	chr7	102860000	102870000	22	30	19	21	15.5215933394285	20.8015074471861	26.3739775879246	30.9250271031051	0.0214493064141964	0.164660271449865	0.355113296350013	92	0.657622712816591	Unchanged	Unchanged	UnchangedUnchanged
chr7	103080000	103090000	chr7	103190000	103200000	65	49	36	27	45.8592530483116	33.9757954970706	49.9717470086992	39.7607491325637	0.242234052403319	0.0396921846238373	0.255332442349301	177	0.168608298058319	Unchanged	Unchanged	UnchangedUnchanged
chr7	106710000	106720000	chr7	106760000	106770000	70	89	47	42	50.4152916594796	62.8320436919693	63.9935306730209	60.6674377531324	0.254565953722006	0.189948449131284	0.115087302978199	248	0.1385327206147	Unchanged	Unchanged	UnchangedUnchanged
chr7	106840000	106850000	chr7	107100000	107110000	38	31	27	23	26.3665372198239	21.1661830022387	38.1333444022048	34.3744969711537	0.0150596769253389	0.190271959007538	0.366067551702851	119	0.609216056927568	Unchanged	Unchanged	UnchangedUnchanged
chr7	111790000	111800000	chr7	112030000	112040000	55	74	37	34	38.204627633826	50.3671737511114	52.0874745593406	51.0832118717143	0.170707375937197	0.133323659909219	0.10745362696337	200	0.220113754491497	Unchanged	Unchanged	UnchangedUnchanged
chr7	113070000	113080000	chr7	113330000	113340000	45	51	26	20	31.2235309182125	34.8217849391669	36.7209983132343	29.890866931438	0.507085540186802	0.516151370865011	0.226805352741484	142	0.012322935767865	Unchanged	Unchanged	UnchangedUnchanged
chr7	117390000	117400000	chr7	117740000	117750000	84	80	47	37	58.6451621064991	54.7671191907794	65.9808931919751	55.1440394825451	0.325891010967829	0.218399210992918	0.475956667726112	248	0.0949189870640286	Unchanged	Unchanged	UnchangedUnchanged
chr7	121220000	121230000	chr7	121630000	121640000	55	45	29	41	38.6817476461741	30.9230425693933	40.3434928191775	60.9811003877741	0.0115606256333629	0.45350905089043	0.0317312924599639	170	0.541725882170328	Unchanged	Unchanged	UnchangedUnchanged
chr7	122200000	122210000	chr7	122280000	122290000	51	66	42	48	36.3647112582628	46.148697596584	57.7430372161766	70.0269842155396	0.00141431837019248	0.075104557944232	0.374592418658819	207	0.630848888801581	Increased	Unchanged	IncreasedUnchanged
chr7	122450000	122460000	chr7	122500000	122510000	91	93	74	62	65.5398791573235	65.6559557680128	100.755771697948	89.5566938260525	0.00065596581580917	0.328815321822661	0.333648013548829	320	0.53664814222986	Unchanged	Unchanged	UnchangedUnchanged
chr7	123270000	123280000	chr7	123510000	123520000	54	65	42	36	37.5099980404837	44.2414364030033	59.126322472765	54.0881066876974	0.0160244017612395	0.368954006878044	0.185031751572336	197	0.469741891082964	Unchanged	Unchanged	UnchangedUnchanged
chr7	126730000	126740000	chr7	126880000	126890000	59	49	32	40	41.2405719422614	33.6576917628976	44.7550411271952	59.5671871120724	0.0198047809390298	0.493219518607118	0.0689930553658275	180	0.478042410257201	Unchanged	Unchanged	UnchangedUnchanged
chr7	127230000	127240000	chr7	127290000	127300000	131	128	61	67	93.9559319612625	90.0489789569763	83.3907540536315	97.1325979088519	0.445930577837099	0.432822300384084	0.233706525451497	387	-0.027558799059359	Unchanged	Unchanged	UnchangedUnchanged
chr7	131020000	131030000	chr7	131110000	131120000	69	73	32	48	48.9796876584827	50.9121039232065	44.1508787442634	70.2727192079108	0.196748327547989	0.0911266336744198	0.165360862998487	222	0.195946577234227	Unchanged	Unchanged	UnchangedUnchanged
chr7	131390000	131400000	chr7	131440000	131450000	81	82	42	48	58.3376946345407	57.890197558893	57.1857082609974	69.3342145750084	0.286623185087086	0.333480918952613	0.303142041620262	253	0.122408255013414	Unchanged	Unchanged	UnchangedUnchanged
chr7	134320000	134330000	chr7	134630000	134640000	67	57	40	44	46.6105123966068	38.8140194925925	56.3845586308028	65.8915379142515	0.00755959869472883	0.377903563398146	0.125788659746477	208	0.517420060420465	Unchanged	Unchanged	UnchangedUnchanged
chr7	134960000	134970000	chr7	135230000	135240000	70	79	44	45	48.6541042631841	53.6910913248207	62.0490385608013	67.5512752263969	0.0475178228668698	0.267505708844606	0.428124262904218	238	0.340625832053154	Unchanged	Unchanged	UnchangedUnchanged
chr7	140100000	140110000	chr7	140150000	140160000	166	180	75	98	119.556263078194	127.07604342196	102.117336180353	141.557354757309	0.447132161078101	0.048784651548201	0.232995675779845	519	-0.0174053769662531	Unchanged	Unchanged	UnchangedUnchanged
chr7	140400000	140410000	chr7	140480000	140490000	49	51	28	29	34.9386441500956	35.660357233724	38.4953581441177	42.3079696302218	0.234312592073896	0.420138899425531	0.48155471800474	157	0.194766932762862	Unchanged	Unchanged	UnchangedUnchanged
chr7	140750000	140760000	chr7	141330000	141340000	36	24	12	21	25.6733461386863	16.712775110639	16.5038800548157	30.7466057502786	0.355763816817797	0.427102399131215	0.0120102161715454	93	0.156737210933616	Unchanged	Unchanged	UnchangedUnchanged
chr7	141680000	141690000	chr7	141880000	141890000	61	52	32	19	42.5027867689526	35.5416362582536	45.0245946538796	28.3551612988994	0.409909035004206	0.0544685993498647	0.48852910438116	164	-0.0889134359457074	Unchanged	Unchanged	UnchangedUnchanged
chr7	142200000	142210000	chr7	142280000	142290000	20	21	17	11	14.2606710816717	14.683676508004	23.3721817303572	16.0478505493945	0.123958471769992	0.325206142526142	0.279181162069535	69	0.445647319405497	Unchanged	Unchanged	UnchangedUnchanged
chr7	149160000	149170000	chr7	149290000	149300000	61	52	38	32	42.8481139779684	35.8869559569823	52.9332186982241	47.3881897175544	0.0638164618179183	0.163496879501551	0.358061548800488	183	0.349551222611256	Unchanged	Unchanged	UnchangedUnchanged
chr7	149340000	149350000	chr7	149410000	149420000	154	143	75	62	110.219950826262	100.268824288489	102.752335320965	90.1761884096105	0.221555226639289	0.149589448938598	0.418147934102131	434	-0.125676843717013	Unchanged	Unchanged	UnchangedUnchanged
chr7	149480000	149490000	chr7	149540000	149550000	115	102	40	39	82.4803982866045	71.7577801063405	54.6824616745124	56.5398704245556	0.00665767083374423	0.24307674071176	0.178983453699621	296	-0.471713425183989	Unchanged	Unchanged	UnchangedUnchanged
chr7	150940000	150950000	chr7	150990000	151000000	182	157	79	90	131.079758314647	110.83854898471	107.563594109971	130.001652328141	0.43576451683039	0.30806040635831	0.0269895862370578	508	-0.0261961513252966	Unchanged	Unchanged	UnchangedUnchanged
chr7	151070000	151080000	chr7	151330000	151340000	48	44	22	23	33.3050996460933	30.0423242612421	31.0716139573521	34.3744969711537	0.462978301788578	0.449008909983423	0.304260928211786	137	0.0470215121894849	Unchanged	Decreased	UnchangedDecreased
chr7	152430000	152440000	chr7	152500000	152510000	54	38	28	30	38.648554185832	26.6448623983397	38.3608718531603	43.6336395530373	0.102149214209681	0.153211883480148	0.0553652093774464	150	0.328589806245715	Unchanged	Unchanged	UnchangedUnchanged
chr7	370000	380000	chr7	660000	670000	54	57	28	29	37.5673549630473	38.8942411178461	39.3337949544796	43.4873430797073	0.342785103833231	0.388748008022906	0.503890676338922	168	0.115263711014173	Unchanged	Unchanged	UnchangedUnchanged
chr7	690000	700000	chr7	760000	770000	119	90	46	46	85.1699620021113	63.1062530486994	63.0214323301919	66.9049139813239	0.160986915491593	0.0594088834353551	0.0282924311160285	301	-0.190593185561843	Unchanged	Unchanged	UnchangedUnchanged
chr7	830000	840000	chr7	900000	910000	160	119	46	58	114.514234624687	83.4404901421692	63.0214323301919	84.3583698025388	0.00487246340760632	0.0854724164231739	0.00139692609068586	383	-0.425631680045998	Unchanged	Unchanged	UnchangedUnchanged
chr7	1030000	1040000	chr7	1200000	1210000	150	139	57	41	104.515942156875	95.0659050076352	80.2424049961694	61.1158010092619	0.00170612468649038	0.103075456783266	0.499689653269432	387	-0.497624871568626	Unchanged	Decreased	UnchangedDecreased
chr7	1240000	1250000	chr7	1450000	1460000	160	135	33	41	111.438014589238	92.1451992592851	46.4531101563421	61.2675722807899	1.28655052915404e-07	0.217854098127387	0.0236844970130324	369	-0.918323336230368	Decreased	Decreased	DecreasedDecreased
chr7	2510000	2520000	chr7	2600000	2610000	138	91	43	41	97.9593753169653	63.4657733837231	59.3277433126039	60.0246143234238	0.00974707593507962	0.00404147470967312	0.00281585638984043	313	-0.435638290970142	Unchanged	Decreased	UnchangedDecreased
chr7	2800000	2810000	chr7	2860000	2870000	105	96	39	36	75.3081897399432	67.5367342177322	53.3154001326496	52.1906496226667	0.0136232435456646	0.272603832241636	0.28390441683399	276	-0.437124044569245	Unchanged	Unchanged	UnchangedUnchanged
chr7	2920000	2930000	chr7	3190000	3200000	68	80	28	28	47.2639869985217	54.3707253922235	39.485751811419	42.0319045853136	0.0880049420543979	0.210583414196541	0.302306193354987	204	-0.318208745097981	Unchanged	Unchanged	UnchangedUnchanged
chr7	4840000	4850000	chr7	5120000	5130000	108	122	42	37	75.0376791491499	83.0158237366785	59.4590700457953	55.2810410860179	0.00730493681428526	0.314663629204668	0.227411633842637	309	-0.462043189125437	Unchanged	Unchanged	UnchangedUnchanged
chr7	4840000	4850000	chr7	4910000	4920000	122	113	32	42	87.3171039013242	79.2334066055892	43.8409964036117	61.0870953742522	0.000184340296126464	0.477822214648619	0.0934421749722088	309	-0.666558802291223	Decreased	Unchanged	DecreasedUnchanged
chr7	5140000	5150000	chr7	5200000	5210000	157	141	82	58	112.603674182582	99.1945783822942	112.099046432751	84.0849355031853	0.258851796845834	0.0365214482589188	0.502429931488753	438	-0.110483433518517	Unchanged	Unchanged	UnchangedUnchanged
chr7	5280000	5290000	chr7	5510000	5520000	125	118	49	28	86.9564469256421	80.2644879447931	69.0711610324727	41.9782326408585	0.000968331001540239	0.0709060371638327	0.339770080505069	320	-0.59055395804204	Decreased	Decreased	DecreasedDecreased
chr7	5400000	5410000	chr7	5510000	5520000	92	138	41	50	64.9084812376102	95.6869342570559	56.9122674265741	73.6310169121551	0.0470606290039789	0.00100154451253863	0.0415776784110646	321	-0.298902467297104	Unchanged	Unchanged	UnchangedUnchanged
chr7	5900000	5910000	chr7	6040000	6050000	103	104	26	38	72.2222520179888	71.5045429420571	36.3925058123843	56.3132882192956	0.00082597338478585	0.219884470426933	0.19228597129711	271	-0.632597634272292	Decreased	Unchanged	DecreasedUnchanged
chr7	5900000	5910000	chr7	6140000	6150000	53	90	26	22	36.8153684471414	61.2573734810814	36.6020091498069	33.0538429758151	0.02165087356267	0.00892389106227886	0.00385456418106177	191	-0.493607647693932	Unchanged	Decreased	UnchangedDecreased
chr7	6040000	6050000	chr7	6370000	6380000	121	132	41	45	84.2996415940138	90.2938903086066	57.5430363291891	67.2788879780145	0.00332119623706024	0.202142176054655	0.4906126320029	339	-0.484128754837146	Unchanged	Unchanged	UnchangedUnchanged
